subject,block,trial,mu1,mu2,choice,reward,RT
12,13,5,-1,0,2,0,1018
12,13,6,-1,0,2,0,439
12,13,7,-1,0,2,0,440
12,13,8,-1,0,2,0,442
12,13,9,-1,0,2,0,1270
12,13,10,-1,0,2,0,849
12,14,1,0,0,1,0,1014
12,14,2,0,0,1,1,812
12,14,3,0,0,1,1,849
12,14,4,0,0,1,1,728
12,14,5,0,0,1,1,785
12,14,6,0,0,1,0,826
12,14,7,0,0,1,2,781
12,14,8,0,0,1,-2,865
12,14,9,0,0,1,1,859
12,14,10,0,0,1,-1,821
12,15,1,1,0,1,1,1216
12,15,2,1,0,1,1,934
12,15,3,1,0,1,1,782
12,15,4,1,0,1,1,620
12,15,5,1,0,1,1,499
12,15,6,1,0,1,0,412
12,15,7,1,0,1,1,388
12,15,8,1,0,1,0,442
12,15,9,1,0,1,1,432
12,15,10,1,0,1,1,406
12,16,1,0,0,1,-1,972
12,16,2,0,0,1,1,845
12,16,3,0,0,1,0,919
12,16,4,0,0,1,0,767
12,16,5,0,0,1,-2,340
12,16,6,0,0,1,0,480
12,16,7,0,0,1,0,1570
12,16,8,0,0,2,0,1748
12,16,9,0,0,2,0,504
12,16,10,0,0,2,0,484
12,17,1,-1,0,1,-2,1272
12,17,2,-1,0,1,0,1144
12,17,3,-1,0,1,0,698
12,17,4,-1,0,1,-1,336
12,17,5,-1,0,2,0,1543
12,17,6,-1,0,2,0,413
12,17,7,-1,0,2,0,408
12,17,8,-1,0,2,0,428
12,17,9,-1,0,2,0,431
12,17,10,-1,0,2,0,422
12,18,1,-1,0,2,0,815
12,18,2,-1,0,2,0,315
12,18,3,-1,0,2,0,297
12,18,4,-1,0,2,0,293
12,18,5,-1,0,2,0,306
12,18,6,-1,0,2,0,300
12,18,7,-1,0,2,0,322
12,18,8,-1,0,2,0,331
12,18,9,-1,0,2,0,326
12,18,10,-1,0,2,0,424
12,19,1,0,0,1,1,2616
12,19,2,0,0,1,0,864
12,19,3,0,0,1,1,860
12,19,4,0,0,1,1,842
12,19,5,0,0,1,0,6788
12,19,6,0,0,1,1,796
12,19,7,0,0,1,-1,757
12,19,8,0,0,1,0,793
12,19,9,0,0,1,-1,817
12,19,10,0,0,1,0,780
12,20,1,1,0,1,1,807
12,20,2,1,0,1,1,407
12,20,3,1,0,1,2,402
12,20,4,1,0,1,-1,518
12,20,5,1,0,1,0,526
12,20,6,1,0,1,2,446
12,20,7,1,0,1,1,393
12,20,8,1,0,1,2,486
12,20,9,1,0,1,2,430
12,20,10,1,0,1,-2,1445
13,1,1,1,0,1,1,1467
13,1,2,1,0,1,2,727
13,1,3,1,0,1,1,593
13,1,4,1,0,1,-1,818
13,1,5,1,0,1,0,624
13,1,6,1,0,1,-1,624
13,1,7,1,0,2,0,594
13,1,8,1,0,1,0,623
13,1,9,1,0,2,0,574
13,1,10,1,0,1,0,592
13,2,1,1,0,1,1,865
13,2,2,1,0,1,0,630
13,2,3,1,0,1,1,576
13,2,4,1,0,1,1,576
13,2,5,1,0,1,2,592
13,2,6,1,0,1,2,512
13,2,7,1,0,1,1,559
13,2,8,1,0,1,-1,578
13,2,9,1,0,1,1,510
13,2,10,1,0,1,1,497
13,3,1,-1,0,1,-1,681
13,3,2,-1,0,1,-1,1200
13,3,3,-1,0,1,-2,481
13,3,4,-1,0,2,0,511
13,3,5,-1,0,2,0,529
13,3,6,-1,0,2,0,627
13,3,7,-1,0,2,0,591
13,3,8,-1,0,1,-1,479
13,3,9,-1,0,1,-2,545
13,3,10,-1,0,2,0,466
13,4,1,1,0,1,2,784
13,4,2,1,0,1,1,545
13,4,3,1,0,1,2,576
13,4,4,1,0,1,0,592
13,4,5,1,0,1,1,513
13,4,6,1,0,1,1,515
13,4,7,1,0,1,2,546
13,4,8,1,0,1,0,563
13,4,9,1,0,1,1,512
13,4,10,1,0,1,0,553
13,5,1,0,0,1,0,688
13,5,2,0,0,1,-1,514
13,5,3,0,0,1,1,464
13,5,4,0,0,1,1,478
13,5,5,0,0,1,0,962
13,5,6,0,0,2,0,528
13,5,7,0,0,1,-1,465
13,5,8,0,0,1,0,463
13,5,9,0,0,1,1,432
13,5,10,0,0,1,-1,515
13,6,1,0,0,1,0,606
13,6,2,0,0,1,1,520
13,6,3,0,0,1,0,530
13,6,4,0,0,1,0,547
13,6,5,0,0,1,0,491
13,6,6,0,0,1,-1,479
13,6,7,0,0,1,0,482
13,6,8,0,0,2,0,546
13,6,9,0,0,2,0,510
13,6,10,0,0,2,0,511
13,7,1,2,0,1,1,706
13,7,2,2,0,1,2,529
13,7,3,2,0,1,2,584
13,7,4,2,0,1,1,543
13,7,5,2,0,1,2,546
13,7,6,2,0,1,3,575
13,7,7,2,0,1,1,545
13,7,8,2,0,1,2,558
13,7,9,2,0,1,2,562
13,7,10,2,0,1,2,607
13,8,1,-1,0,1,-2,595
13,8,2,-1,0,1,-4,492
13,8,3,-1,0,2,0,480
13,8,4,-1,0,2,0,463
13,8,5,-1,0,2,0,498
13,8,6,-1,0,2,0,486
13,8,7,-1,0,2,0,496
13,8,8,-1,0,2,0,542
13,8,9,-1,0,2,0,514
13,8,10,-1,0,2,0,497
13,9,1,0,0,1,-2,530
13,9,2,0,0,1,2,483
13,9,3,0,0,1,0,496
13,9,4,0,0,1,0,483
13,9,5,0,0,1,1,448
13,9,6,0,0,1,0,465
13,9,7,0,0,1,0,496
13,9,8,0,0,1,0,479
13,9,9,0,0,1,-2,481
13,9,10,0,0,1,-1,500
13,10,1,-2,0,1,-3,553
13,10,2,-2,0,1,-4,450
13,10,3,-2,0,1,-2,528
13,10,4,-2,0,1,-3,530
13,10,5,-2,0,2,0,448
13,10,6,-2,0,2,0,449
13,10,7,-2,0,2,0,479
13,10,8,-2,0,2,0,526
13,10,9,-2,0,2,0,497
13,10,10,-2,0,2,0,533
13,11,1,1,0,1,2,826
13,11,2,1,0,1,0,399
13,11,3,1,0,1,2,431
13,11,4,1,0,1,1,395
13,11,5,1,0,1,1,433
13,11,6,1,0,1,0,433
13,11,7,1,0,1,2,445
13,11,8,1,0,1,2,416
13,11,9,1,0,1,2,454
13,11,10,1,0,1,0,461
13,12,1,0,0,1,0,1107
13,12,2,0,0,1,2,448
13,12,3,0,0,1,1,414
13,12,4,0,0,1,0,466
13,12,5,0,0,1,-1,463
13,12,6,0,0,1,0,433
13,12,7,0,0,1,0,482
13,12,8,0,0,1,-1,495
13,12,9,0,0,1,-1,480
13,12,10,0,0,1,-1,448
13,13,1,3,0,1,3,562
13,13,2,3,0,1,2,432
13,13,3,3,0,1,3,495
13,13,4,3,0,1,1,480
13,13,5,3,0,1,3,482
13,13,6,3,0,1,2,511
13,13,7,3,0,1,2,480
13,13,8,3,0,1,4,498
13,13,9,3,0,1,4,529
13,13,10,3,0,1,3,529
13,14,1,1,0,1,3,580
13,14,2,1,0,1,2,585
13,14,3,1,0,1,0,452
13,14,4,1,0,1,1,448
13,14,5,1,0,1,2,495
13,14,6,1,0,1,-1,473
13,14,7,1,0,1,3,431
13,14,8,1,0,1,2,480
13,14,9,1,0,1,0,467
13,14,10,1,0,1,1,480
13,15,1,0,0,1,1,513
13,15,2,0,0,1,1,481
13,15,3,0,0,1,1,511
13,15,4,0,0,1,-1,476
13,15,5,0,0,1,2,479
13,15,6,0,0,1,1,495
13,15,7,0,0,1,-1,496
13,15,8,0,0,1,-2,464
13,15,9,0,0,1,-1,434
13,15,10,0,0,1,-1,416
13,16,1,0,0,1,1,503
13,16,2,0,0,1,0,544
13,16,3,0,0,1,-1,465
13,16,4,0,0,1,-1,431
13,16,5,0,0,1,0,494
13,16,6,0,0,1,0,498
13,16,7,0,0,1,1,479
13,16,8,0,0,1,1,479
13,16,9,0,0,1,-2,514
13,16,10,0,0,1,0,482
13,17,1,0,0,1,0,610
13,17,2,0,0,1,-2,483
13,17,3,0,0,1,0,416
13,17,4,0,0,1,0,450
13,17,5,0,0,1,1,481
13,17,6,0,0,1,1,496
13,17,7,0,0,1,0,527
13,17,8,0,0,1,0,460
13,17,9,0,0,1,0,481
13,17,10,0,0,2,0,432
13,18,1,1,0,1,2,531
13,18,2,1,0,1,1,463
13,18,3,1,0,1,-1,446
13,18,4,1,0,1,0,482
13,18,5,1,0,1,2,545
13,18,6,1,0,1,-1,431
13,18,7,1,0,1,1,465
13,18,8,1,0,1,2,466
13,18,9,1,0,1,2,511
13,18,10,1,0,1,0,478
13,19,1,-1,0,1,0,511
13,19,2,-1,0,1,-1,479
13,19,3,-1,0,1,-2,496
13,19,4,-1,0,2,0,519
13,19,5,-1,0,2,0,532
13,19,6,-1,0,1,0,516
13,19,7,-1,0,1,-1,480
13,19,8,-1,0,2,0,480
13,19,9,-1,0,2,0,466
13,19,10,-1,0,2,0,464
13,20,1,-1,0,1,-2,544
13,20,2,-1,0,1,-1,399
13,20,3,-1,0,1,-2,464
13,20,4,-1,0,1,-2,514
13,20,5,-1,0,1,1,497
13,20,6,-1,0,2,0,540
13,20,7,-1,0,2,0,466
13,20,8,-1,0,2,0,466
13,20,9,-1,0,2,0,431
13,20,10,-1,0,1,-1,480
14,1,1,-1,0,1,-1,888
14,1,2,-1,0,1,-2,406
14,1,3,-1,0,1,-2,271
14,1,4,-1,0,2,0,318
14,1,5,-1,0,2,0,321
14,1,6,-1,0,2,0,352
14,1,7,-1,0,2,0,280
14,1,8,-1,0,2,0,279
14,1,9,-1,0,2,0,255
14,1,10,-1,0,1,0,392
14,2,1,0,0,2,0,809
14,2,2,0,0,1,1,256
14,2,3,0,0,1,0,255
14,2,4,0,0,1,-1,191
14,2,5,0,0,1,1,199
14,2,6,0,0,1,1,224
14,2,7,0,0,1,1,207
14,2,8,0,0,1,0,200
14,2,9,0,0,1,0,191
14,2,10,0,0,1,-1,224
14,3,1,1,0,1,-1,679
14,3,2,1,0,1,-1,272
14,3,3,1,0,2,0,207
14,3,4,1,0,2,0,347
14,3,5,1,0,1,1,576
14,3,6,1,0,1,2,359
14,3,7,1,0,1,1,215
14,3,8,1,0,1,0,207
14,3,9,1,0,1,1,215
14,3,10,1,0,1,1,182
14,4,1,1,0,1,1,470
14,4,2,1,0,1,0,207
14,4,3,1,0,1,1,183
14,4,4,1,0,1,2,200
14,4,5,1,0,1,1,208
14,4,6,1,0,1,0,255
14,4,7,1,0,1,0,326
14,4,8,1,0,1,2,264
14,4,9,1,0,1,1,256
14,4,10,1,0,1,2,224
14,5,1,0,0,1,-1,440
14,5,2,0,0,1,-2,280
14,5,3,0,0,1,1,623
14,5,4,0,0,1,0,343
14,5,5,0,0,1,-1,199
14,5,6,0,0,2,0,255
14,5,7,0,0,2,0,256
14,5,8,0,0,2,0,232
14,5,9,0,0,2,0,223
14,5,10,0,0,2,0,216
14,6,1,2,0,1,2,952
14,6,2,2,0,1,1,208
14,6,3,2,0,1,2,184
14,6,4,2,0,1,3,255
14,6,5,2,0,1,1,296
14,6,6,2,0,1,3,304
14,6,7,2,0,1,3,279
14,6,8,2,0,1,2,279
14,6,9,2,0,1,3,271
14,6,10,2,0,1,1,272
14,7,1,-2,0,1,-1,463
14,7,2,-2,0,1,-2,184
14,7,3,-2,0,1,-1,172
14,7,4,-2,0,1,-2,223
14,7,5,-2,0,2,0,208
14,7,6,-2,0,2,0,216
14,7,7,-2,0,2,0,288
14,7,8,-2,0,2,0,231
14,7,9,-2,0,2,0,256
14,7,10,-2,0,2,0,263
14,8,1,-1,0,1,-1,464
14,8,2,-1,0,1,-1,190
14,8,3,-1,0,1,-3,231
14,8,4,-1,0,2,0,219
14,8,5,-1,0,2,0,208
14,8,6,-1,0,2,0,207
14,8,7,-1,0,2,0,231
14,8,8,-1,0,2,0,263
14,8,9,-1,0,2,0,248
14,8,10,-1,0,2,0,255
14,9,1,-1,0,1,-1,477
14,9,2,-1,0,1,-1,200
14,9,3,-1,0,1,0,184
14,9,4,-1,0,1,0,207
14,9,5,-1,0,1,0,199
14,9,6,-1,0,1,0,207
14,9,7,-1,0,1,-2,232
14,9,8,-1,0,2,0,199
14,9,9,-1,0,2,0,191
14,9,10,-1,0,2,0,279
14,10,1,1,0,1,0,592
14,10,2,1,0,1,4,198
14,10,3,1,0,1,2,195
14,10,4,1,0,1,1,273
14,10,5,1,0,1,1,240
14,10,6,1,0,1,0,223
14,10,7,1,0,1,1,255
14,10,8,1,0,1,1,215
14,10,9,1,0,1,0,223
14,10,10,1,0,1,2,303
14,11,1,-1,0,1,-2,441
14,11,2,-1,0,1,1,663
14,11,3,-1,0,1,0,216
14,11,4,-1,0,1,0,191
14,11,5,-1,0,2,0,415
14,11,6,-1,0,2,0,224
14,11,7,-1,0,2,0,199
14,11,8,-1,0,2,0,233
14,11,9,-1,0,2,0,239
14,11,10,-1,0,2,0,224
14,12,1,1,0,1,0,361
14,12,2,1,0,1,-1,191
14,12,3,1,0,1,2,183
14,12,4,1,0,1,0,199
14,12,5,1,0,1,3,200
14,12,6,1,0,1,1,215
14,12,7,1,0,1,2,270
14,12,8,1,0,1,1,290
14,12,9,1,0,1,1,263
14,12,10,1,0,1,2,263
14,13,1,3,0,1,3,472
14,13,2,3,0,1,3,223
14,13,3,3,0,1,3,208
14,13,4,3,0,1,4,222
14,13,5,3,0,1,3,239
14,13,6,3,0,1,4,224
14,13,7,3,0,1,3,247
14,13,8,3,0,1,4,255
14,13,9,3,0,1,3,263
14,13,10,3,0,1,3,271
14,14,1,-1,0,1,-1,320
14,14,2,-1,0,1,-2,206
14,14,3,-1,0,1,0,199
14,14,4,-1,0,1,0,303
14,14,5,-1,0,1,-1,247
14,14,6,-1,0,2,0,255
14,14,7,-1,0,2,0,783
14,14,8,-1,0,2,0,271
14,14,9,-1,0,2,0,241
14,14,10,-1,0,2,0,384
14,15,1,-2,0,1,-3,624
14,15,2,-2,0,1,-3,288
14,15,3,-2,0,2,0,223
14,15,4,-2,0,2,0,247
14,15,5,-2,0,2,0,303
14,15,6,-2,0,2,0,296
14,15,7,-2,0,2,0,303
14,15,8,-2,0,2,0,255
14,15,9,-2,0,2,0,279
14,15,10,-2,0,2,0,223
14,16,1,1,0,1,2,640
14,16,2,1,0,1,2,231
14,16,3,1,0,1,2,231
14,16,4,1,0,1,0,216
14,16,5,1,0,1,0,271
14,16,6,1,0,1,2,232
14,16,7,1,0,1,2,271
14,16,8,1,0,1,1,431
14,16,9,1,0,1,1,271
14,16,10,1,0,1,2,287
14,17,1,0,0,1,0,577
14,17,2,0,0,1,0,224
14,17,3,0,0,1,1,202
14,17,4,0,0,1,0,199
14,17,5,0,0,1,2,239
14,17,6,0,0,1,0,223
14,17,7,0,0,1,-2,240
14,17,8,0,0,1,0,223
14,17,9,0,0,1,-1,231
14,17,10,0,0,1,0,255
14,18,1,-2,0,1,-2,353
14,18,2,-2,0,1,-3,255
14,18,3,-2,0,2,0,232
14,18,4,-2,0,2,0,207
14,18,5,-2,0,2,0,232
14,18,6,-2,0,2,0,224
14,18,7,-2,0,2,0,213
14,18,8,-2,0,2,0,208
14,18,9,-2,0,2,0,208
14,18,10,-2,0,2,0,232
14,19,1,0,0,1,0,328
14,19,2,0,0,1,0,199
14,19,3,0,0,1,0,183
14,19,4,0,0,1,-1,175
14,19,5,0,0,1,-1,399
14,19,6,0,0,2,0,231
14,19,7,0,0,2,0,224
14,19,8,0,0,2,0,199
14,19,9,0,0,2,0,216
14,19,10,0,0,2,0,223
14,20,1,0,0,1,0,312
14,20,2,0,0,1,0,191
14,20,3,0,0,1,0,239
14,20,4,0,0,1,1,239
14,20,5,0,0,1,2,615
14,20,6,0,0,1,0,599
14,20,7,0,0,1,-1,223
14,20,8,0,0,1,0,239
14,20,9,0,0,1,-1,223
14,20,10,0,0,1,1,223
15,1,1,0,0,1,0,1667
15,1,2,0,0,2,0,1629
15,1,3,0,0,1,1,575
15,1,4,0,0,1,-1,605
15,1,5,0,0,2,0,473
15,1,6,0,0,1,1,560
15,1,7,0,0,2,0,426
15,1,8,0,0,1,0,442
15,1,9,0,0,2,0,676
15,1,10,0,0,1,1,459
15,2,1,0,0,2,0,1836
15,2,2,0,0,1,0,550
15,2,3,0,0,2,0,535
15,2,4,0,0,1,1,463
15,2,5,0,0,2,0,481
15,2,6,0,0,1,-1,553
15,2,7,0,0,1,0,669
15,2,8,0,0,1,-1,491
15,2,9,0,0,2,0,451
15,2,10,0,0,2,0,466
15,3,1,1,0,1,2,724
15,3,2,1,0,2,0,427
15,3,3,1,0,1,1,443
15,3,4,1,0,2,0,427
15,3,5,1,0,1,2,442
15,3,6,1,0,2,0,465
15,3,7,1,0,1,1,481
15,3,8,1,0,2,0,498
15,3,9,1,0,1,0,434
15,3,10,1,0,2,0,448
15,4,1,1,0,1,1,910
15,4,2,1,0,2,0,459
15,4,3,1,0,1,1,661
15,4,4,1,0,2,0,484
15,4,5,1,0,1,-1,458
15,4,6,1,0,2,0,406
15,4,7,1,0,1,0,429
15,4,8,1,0,2,0,528
15,4,9,1,0,1,-1,460
15,4,10,1,0,2,0,716
15,5,1,1,0,2,0,810
15,5,2,1,0,1,1,459
15,5,3,1,0,1,2,772
15,5,4,1,0,2,0,792
15,5,5,1,0,1,0,395
15,5,6,1,0,2,0,637
15,5,7,1,0,1,0,668
15,5,8,1,0,1,0,397
15,5,9,1,0,2,0,582
15,5,10,1,0,1,1,456
15,6,1,0,0,2,0,1246
15,6,2,0,0,1,-1,458
15,6,3,0,0,2,0,429
15,6,4,0,0,1,1,428
15,6,5,0,0,1,1,397
15,6,6,0,0,2,0,737
15,6,7,0,0,1,0,481
15,6,8,0,0,2,0,764
15,6,9,0,0,1,-1,427
15,6,10,0,0,1,1,373
15,7,1,-1,0,1,0,880
15,7,2,-1,0,2,0,761
15,7,3,-1,0,1,-2,451
15,7,4,-1,0,2,0,417
15,7,5,-1,0,1,-3,449
15,7,6,-1,0,2,0,412
15,7,7,-1,0,2,0,403
15,7,8,-1,0,1,-2,428
15,7,9,-1,0,2,0,427
15,7,10,-1,0,2,0,474
15,8,1,-1,0,1,1,748
15,8,2,-1,0,1,-2,643
15,8,3,-1,0,2,0,419
15,8,4,-1,0,2,0,427
15,8,5,-1,0,1,-1,443
15,8,6,-1,0,2,0,413
15,8,7,-1,0,2,0,862
15,8,8,-1,0,1,0,500
15,8,9,-1,0,2,0,795
15,8,10,-1,0,1,-1,685
15,9,1,1,0,1,2,654
15,9,2,1,0,2,0,465
15,9,3,1,0,2,0,543
15,9,4,1,0,1,-1,448
15,9,5,1,0,2,0,434
15,9,6,1,0,1,1,444
15,9,7,1,0,2,0,473
15,9,8,1,0,2,0,410
15,9,9,1,0,1,0,833
15,9,10,1,0,2,0,403
15,10,1,-1,0,1,-1,1456
15,10,2,-1,0,2,0,394
15,10,3,-1,0,2,0,394
15,10,4,-1,0,1,-1,434
15,10,5,-1,0,2,0,419
15,10,6,-1,0,1,-2,426
15,10,7,-1,0,2,0,381
15,10,8,-1,0,2,0,427
15,10,9,-1,0,1,0,480
15,10,10,-1,0,2,0,450
15,11,1,0,0,1,3,864
15,11,2,0,0,2,0,513
15,11,3,0,0,1,0,450
15,11,4,0,0,2,0,447
15,11,5,0,0,1,0,497
15,11,6,0,0,1,-1,388
15,11,7,0,0,2,0,423
15,11,8,0,0,1,-1,427
15,11,9,0,0,2,0,444
15,11,10,0,0,2,0,350
15,12,1,-1,0,1,-2,744
15,12,2,-1,0,2,0,397
15,12,3,-1,0,2,0,365
15,12,4,-1,0,1,0,382
15,12,5,-1,0,1,-1,543
15,12,6,-1,0,2,0,372
15,12,7,-1,0,2,0,394
15,12,8,-1,0,1,-1,449
15,12,9,-1,0,2,0,398
15,12,10,-1,0,2,0,645
15,13,1,2,0,1,1,559
15,13,2,2,0,1,1,551
15,13,3,2,0,1,3,437
15,13,4,2,0,1,2,419
15,13,5,2,0,1,1,451
15,13,6,2,0,1,3,436
15,13,7,2,0,1,1,591
15,13,8,2,0,1,0,530
15,13,9,2,0,1,1,530
15,13,10,2,0,1,2,430
15,14,1,-1,0,1,-1,733
15,14,2,-1,0,2,0,379
15,14,3,-1,0,2,0,459
15,14,4,-1,0,1,-1,419
15,14,5,-1,0,2,0,469
15,14,6,-1,0,2,0,389
15,14,7,-1,0,1,1,397
15,14,8,-1,0,2,0,644
15,14,9,-1,0,1,-2,1011
15,14,10,-1,0,2,0,397
15,15,1,0,0,1,-1,646
15,15,2,0,0,2,0,419
15,15,3,0,0,1,1,403
15,15,4,0,0,1,1,393
15,15,5,0,0,1,0,397
15,15,6,0,0,1,-1,389
15,15,7,0,0,2,0,418
15,15,8,0,0,1,3,452
15,15,9,0,0,1,-1,450
15,15,10,0,0,2,0,443
15,16,1,1,0,1,1,904
15,16,2,1,0,1,0,427
15,16,3,1,0,2,0,396
15,16,4,1,0,1,-1,505
15,16,5,1,0,2,0,421
15,16,6,1,0,2,0,419
15,16,7,1,0,1,1,443
15,16,8,1,0,2,0,443
15,16,9,1,0,1,1,412
15,16,10,1,0,1,0,467
15,17,1,-1,0,1,0,491
15,17,2,-1,0,2,0,406
15,17,3,-1,0,1,-1,405
15,17,4,-1,0,2,0,394
15,17,5,-1,0,2,0,364
15,17,6,-1,0,1,2,351
15,17,7,-1,0,1,-1,457
15,17,8,-1,0,2,0,419
15,17,9,-1,0,1,-2,498
15,17,10,-1,0,2,0,419
15,18,1,0,0,1,0,897
15,18,2,0,0,1,-2,387
15,18,3,0,0,2,0,422
15,18,4,0,0,2,0,403
15,18,5,0,0,1,1,389
15,18,6,0,0,1,-1,397
15,18,7,0,0,2,0,379
15,18,8,0,0,1,0,419
15,18,9,0,0,2,0,398
15,18,10,0,0,1,0,406
15,19,1,0,0,2,0,1074
15,19,2,0,0,1,0,871
15,19,3,0,0,1,0,420
15,19,4,0,0,1,0,478
15,19,5,0,0,1,0,445
15,19,6,0,0,1,1,413
15,19,7,0,0,1,0,390
15,19,8,0,0,1,0,490
15,19,9,0,0,1,-1,475
15,19,10,0,0,2,0,911
15,20,1,-1,0,1,-1,606
15,20,2,-1,0,2,0,389
15,20,3,-1,0,2,0,1329
15,20,4,-1,0,1,-2,472
15,20,5,-1,0,2,0,434
15,20,6,-1,0,1,0,519
15,20,7,-1,0,1,-1,422
15,20,8,-1,0,2,0,403
15,20,9,-1,0,2,0,411
15,20,10,-1,0,2,0,443
16,1,1,1,0,1,1,2532
16,1,2,1,0,1,0,2667
16,1,3,1,0,1,3,1571
16,1,4,1,0,2,0,1112
16,1,5,1,0,1,0,793
16,1,6,1,0,1,0,570
16,1,7,1,0,1,1,635
16,1,8,1,0,1,4,2616
16,1,9,1,0,1,2,862
16,1,10,1,0,1,0,786
16,2,1,1,0,1,2,1538
16,2,2,1,0,1,2,733
16,2,3,1,0,1,2,784
16,2,4,1,0,1,0,1144
16,2,5,1,0,1,1,684
16,2,6,1,0,1,1,1095
16,2,7,1,0,1,2,1259
16,2,8,1,0,1,1,904
16,2,9,1,0,1,3,818
16,2,10,1,0,1,2,885
16,3,1,-1,0,1,1,3536
16,3,2,-1,0,1,-1,600
16,3,3,-1,0,1,0,770
16,3,4,-1,0,1,-2,687
16,3,5,-1,0,2,0,823
16,3,6,-1,0,1,-1,624
16,3,7,-1,0,1,-1,599
16,3,8,-1,0,1,0,613
16,3,9,-1,0,1,-2,596
16,3,10,-1,0,1,-1,556
16,4,1,-1,0,1,0,1448
16,4,2,-1,0,1,-1,919
16,4,3,-1,0,1,-2,625
16,4,4,-1,0,1,-2,604
16,4,5,-1,0,1,-1,986
16,4,6,-1,0,2,0,811
16,4,7,-1,0,1,-2,737
16,4,8,-1,0,1,0,679
16,4,9,-1,0,1,-3,904
16,4,10,-1,0,1,-3,746
16,5,1,0,0,1,0,8608
16,5,2,0,0,1,1,702
16,5,3,0,0,1,0,540
16,5,4,0,0,1,-2,612
16,5,5,0,0,1,0,579
16,5,6,0,0,1,-2,709
16,5,7,0,0,2,0,894
16,5,8,0,0,2,0,509
16,5,9,0,0,1,2,816
16,5,10,0,0,1,1,804
16,6,1,0,0,1,1,4584
16,6,2,0,0,1,0,643
16,6,3,0,0,1,1,676
16,6,4,0,0,1,1,663
16,6,5,0,0,1,-2,1704
16,6,6,0,0,1,2,705
16,6,7,0,0,1,0,718
16,6,8,0,0,1,-2,722
16,6,9,0,0,1,1,753
16,6,10,0,0,1,1,737
16,7,1,-1,0,1,-2,3424
16,7,2,-1,0,2,0,726
16,7,3,-1,0,1,-1,562
16,7,4,-1,0,2,0,718
16,7,5,-1,0,1,-1,599
16,7,6,-1,0,2,0,691
16,7,7,-1,0,2,0,499
16,7,8,-1,0,1,-1,531
16,7,9,-1,0,2,0,573
16,7,10,-1,0,2,0,538
16,8,1,0,0,1,-2,1123
16,8,2,0,0,2,0,988
16,8,3,0,0,1,-1,504
16,8,4,0,0,1,1,479
16,8,5,0,0,1,-1,603
16,8,6,0,0,1,-1,507
16,8,7,0,0,1,-1,866
16,8,8,0,0,1,-1,653
16,8,9,0,0,1,1,632
16,8,10,0,0,1,0,1230
16,9,1,0,0,1,1,994
16,9,2,0,0,1,-1,509
16,9,3,0,0,1,-1,595
16,9,4,0,0,1,1,604
16,9,5,0,0,1,2,571
16,9,6,0,0,1,-2,542
16,9,7,0,0,1,-1,560
16,9,8,0,0,1,-2,885
16,9,9,0,0,1,-1,572
16,9,10,0,0,1,-1,622
16,10,1,-2,0,1,1,4504
16,10,2,-2,0,1,-1,695
16,10,3,-2,0,1,-2,593
16,10,4,-2,0,1,-4,602
16,10,5,-2,0,1,-4,541
16,10,6,-2,0,1,-2,509
16,10,7,-2,0,1,-1,608
16,10,8,-2,0,1,-4,775
16,10,9,-2,0,1,-3,653
16,10,10,-2,0,1,-4,662
16,11,1,2,0,1,1,1229
16,11,2,2,0,1,2,667
16,11,3,2,0,1,3,594
16,11,4,2,0,1,1,800
16,11,5,2,0,1,3,754
16,11,6,2,0,1,3,585
16,11,7,2,0,1,1,582
16,11,8,2,0,1,2,594
16,11,9,2,0,1,3,541
16,11,10,2,0,1,2,635
16,12,1,-1,0,2,0,1368
16,12,2,-1,0,1,-1,539
16,12,3,-1,0,2,0,468
16,12,4,-1,0,1,-2,717
16,12,5,-1,0,2,0,499
16,12,6,-1,0,1,-2,531
16,12,7,-1,0,2,0,563
16,12,8,-1,0,1,-3,576
16,12,9,-1,0,2,0,512
16,12,10,-1,0,1,-4,517
16,13,1,0,0,1,0,832
16,13,2,0,0,2,0,688
16,13,3,0,0,1,1,631
16,13,4,0,0,1,1,1550
16,13,5,0,0,1,-1,587
16,13,6,0,0,1,-2,557
16,13,7,0,0,1,-2,639
16,13,8,0,0,2,0,482
16,13,9,0,0,1,0,552
16,13,10,0,0,2,0,507
16,14,1,1,0,1,1,1310
16,14,2,1,0,1,1,572
16,14,3,1,0,1,0,624
16,14,4,1,0,1,2,542
16,14,5,1,0,1,0,1299
16,14,6,1,0,1,1,577
16,14,7,1,0,1,0,539
16,14,8,1,0,1,3,623
16,14,9,1,0,1,0,447
16,14,10,1,0,1,1,530
16,15,1,0,0,1,1,1019
16,15,2,0,0,1,-1,563
16,15,3,0,0,1,2,595
16,15,4,0,0,2,0,469
16,15,5,0,0,1,0,479
16,15,6,0,0,2,0,569
16,15,7,0,0,1,-1,510
16,15,8,0,0,2,0,478
16,15,9,0,0,1,1,556
16,15,10,0,0,1,-1,1033
16,16,1,0,0,1,-1,914
16,16,2,0,0,1,-1,1039
16,16,3,0,0,2,0,1220
16,16,4,0,0,1,-1,646
16,16,5,0,0,2,0,471
16,16,6,0,0,1,1,500
16,16,7,0,0,2,0,499
16,16,8,0,0,1,-1,557
16,16,9,0,0,1,0,432
16,16,10,0,0,2,0,454
16,17,1,-1,0,1,-2,1315
16,17,2,-1,0,2,0,1444
16,17,3,-1,0,1,0,747
16,17,4,-1,0,1,-1,568
