subject,block,trial,mu1,mu2,choice,reward,RT
34,9,5,-2,10,2,10,1006
34,9,6,-2,10,2,11,760
34,9,7,-2,10,2,10,733
34,9,8,-2,10,2,9,830
34,9,9,-2,10,2,9,862
34,9,10,-2,10,2,10,729
34,10,1,30,-5,1,29,3371
34,10,2,30,-5,1,31,685
34,10,3,30,-5,1,31,819
34,10,4,30,-5,1,30,774
34,10,5,30,-5,1,32,821
34,10,6,30,-5,1,31,957
34,10,7,30,-5,1,31,757
34,10,8,30,-5,1,28,806
34,10,9,30,-5,1,28,823
34,10,10,30,-5,1,30,877
34,11,1,8,-1,2,1,964
34,11,2,8,-1,2,0,902
34,11,3,8,-1,2,1,948
34,11,4,8,-1,1,7,821
34,11,5,8,-1,1,7,853
34,11,6,8,-1,1,7,837
34,11,7,8,-1,1,6,878
34,11,8,8,-1,1,9,923
34,11,9,8,-1,1,8,770
34,11,10,8,-1,1,8,3222
34,12,1,0,-5,2,-5,1284
34,12,2,0,-5,1,1,977
34,12,3,0,-5,1,2,997
34,12,4,0,-5,1,2,923
34,12,5,0,-5,1,1,1363
34,12,6,0,-5,1,-2,1103
34,12,7,0,-5,1,1,875
34,12,8,0,-5,2,-7,7731
34,12,9,0,-5,2,-6,964
34,12,10,0,-5,1,-2,3077
34,13,1,0,1,1,-1,1058
34,13,2,0,1,2,0,782
34,13,3,0,1,2,0,759
34,13,4,0,1,2,2,1142
34,13,5,0,1,1,-2,949
34,13,6,0,1,2,0,788
34,13,7,0,1,1,-1,909
34,13,8,0,1,2,2,807
34,13,9,0,1,2,1,765
34,13,10,0,1,1,-1,973
34,14,1,-4,9,2,8,972
34,14,2,-4,9,1,-5,1211
34,14,3,-4,9,2,8,803
34,14,4,-4,9,2,10,959
34,14,5,-4,9,2,10,1109
34,14,6,-4,9,2,10,1030
34,14,7,-4,9,2,8,819
34,14,8,-4,9,2,9,918
34,14,9,-4,9,2,7,1061
34,14,10,-4,9,2,10,947
34,15,1,-2,15,2,15,1022
34,15,2,-2,15,2,14,772
34,15,3,-2,15,2,15,956
34,15,4,-2,15,2,15,1148
34,15,5,-2,15,2,14,894
34,15,6,-2,15,2,16,927
34,15,7,-2,15,2,16,1246
34,15,8,-2,15,2,16,789
34,15,9,-2,15,2,16,1260
34,15,10,-2,15,2,15,1131
34,16,1,3,17,2,18,676
34,16,2,3,17,2,18,837
34,16,3,3,17,1,5,934
34,16,4,3,17,2,15,711
34,16,5,3,17,2,15,917
34,16,6,3,17,2,16,827
34,16,7,3,17,2,16,845
34,16,8,3,17,2,17,979
34,16,9,3,17,2,18,790
34,16,10,3,17,2,16,781
34,17,1,2,-4,2,-4,883
34,17,2,2,-4,1,2,1013
34,17,3,2,-4,1,1,758
34,17,4,2,-4,1,3,939
34,17,5,2,-4,1,1,980
34,17,6,2,-4,1,4,859
34,17,7,2,-4,1,2,965
34,17,8,2,-4,1,2,955
34,17,9,2,-4,1,1,995
34,17,10,2,-4,1,3,1318
34,18,1,-14,2,2,2,885
34,18,2,-14,2,1,-14,1325
34,18,3,-14,2,2,2,813
34,18,4,-14,2,2,2,728
34,18,5,-14,2,2,2,950
34,18,6,-14,2,2,3,797
34,18,7,-14,2,2,2,1285
34,18,8,-14,2,2,3,805
34,18,9,-14,2,2,3,757
34,18,10,-14,2,2,1,818
34,19,1,-12,7,2,5,733
34,19,2,-12,7,1,-14,1036
34,19,3,-12,7,2,7,837
34,19,4,-12,7,2,7,1105
34,19,5,-12,7,2,8,805
34,19,6,-12,7,2,8,828
34,19,7,-12,7,2,8,756
34,19,8,-12,7,2,8,877
34,19,9,-12,7,2,7,901
34,19,10,-12,7,2,6,755
34,20,1,-9,-2,2,-3,811
34,20,2,-9,-2,1,-9,1163
34,20,3,-9,-2,2,-2,807
34,20,4,-9,-2,2,-1,835
34,20,5,-9,-2,2,0,822
34,20,6,-9,-2,2,0,793
34,20,7,-9,-2,2,-4,995
34,20,8,-9,-2,2,-2,860
34,20,9,-9,-2,2,-2,781
34,20,10,-9,-2,2,-1,826
35,1,1,12,-10,2,-11,1793
35,1,2,12,-10,1,11,1221
35,1,3,12,-10,1,11,364
35,1,4,12,-10,1,13,384
35,1,5,12,-10,1,12,341
35,1,6,12,-10,1,12,328
35,1,7,12,-10,1,12,724
35,1,8,12,-10,1,12,375
35,1,9,12,-10,1,12,388
35,1,10,12,-10,1,11,340
35,2,1,-2,11,2,11,324
35,2,2,-2,11,1,-3,1509
35,2,3,-2,11,2,12,641
35,2,4,-2,11,2,11,816
35,2,5,-2,11,2,12,376
35,2,6,-2,11,2,11,320
35,2,7,-2,11,2,11,324
35,2,8,-2,11,2,11,317
35,2,9,-2,11,2,9,392
35,2,10,-2,11,2,10,644
35,3,1,-7,5,2,5,708
35,3,2,-7,5,1,-6,397
35,3,3,-7,5,2,6,360
35,3,4,-7,5,2,4,256
35,3,5,-7,5,2,7,276
35,3,6,-7,5,2,3,300
35,3,7,-7,5,2,5,272
35,3,8,-7,5,2,5,292
35,3,9,-7,5,2,5,308
35,3,10,-7,5,2,3,284
35,4,1,-3,-3,1,-2,376
35,4,2,-3,-3,2,-3,288
35,4,3,-3,-3,1,-3,325
35,4,4,-3,-3,2,-3,329
35,4,5,-3,-3,1,-4,299
35,4,6,-3,-3,2,-2,279
35,4,7,-3,-3,1,-3,585
35,4,8,-3,-3,2,-2,344
35,4,9,-3,-3,2,-2,285
35,4,10,-3,-3,2,-4,261
35,5,1,12,-2,1,12,553
35,5,2,12,-2,2,0,270
35,5,3,12,-2,1,13,322
35,5,4,12,-2,1,12,261
35,5,5,12,-2,1,14,283
35,5,6,12,-2,1,11,277
35,5,7,12,-2,1,12,309
35,5,8,12,-2,1,11,267
35,5,9,12,-2,1,12,300
35,5,10,12,-2,1,12,288
35,6,1,3,0,1,4,1161
35,6,2,3,0,2,0,344
35,6,3,3,0,1,4,276
35,6,4,3,0,1,4,240
35,6,5,3,0,1,2,260
35,6,6,3,0,1,2,260
35,6,7,3,0,1,3,268
35,6,8,3,0,1,2,284
35,6,9,3,0,1,3,268
35,6,10,3,0,1,4,268
35,7,1,-2,5,1,-3,1170
35,7,2,-2,5,2,3,245
35,7,3,-2,5,2,5,276
35,7,4,-2,5,2,5,286
35,7,5,-2,5,2,6,292
35,7,6,-2,5,2,7,261
35,7,7,-2,5,2,5,337
35,7,8,-2,5,2,6,303
35,7,9,-2,5,2,4,662
35,7,10,-2,5,2,5,544
35,8,1,-1,3,1,-1,638
35,8,2,-1,3,2,2,279
35,8,3,-1,3,2,4,307
35,8,4,-1,3,2,3,246
35,8,5,-1,3,2,4,278
35,8,6,-1,3,2,4,236
35,8,7,-1,3,2,5,253
35,8,8,-1,3,2,2,291
35,8,9,-1,3,2,4,269
35,8,10,-1,3,2,4,290
35,9,1,-1,3,1,-1,485
35,9,2,-1,3,2,2,383
35,9,3,-1,3,2,3,264
35,9,4,-1,3,2,3,240
35,9,5,-1,3,2,3,276
35,9,6,-1,3,2,2,281
35,9,7,-1,3,2,4,276
35,9,8,-1,3,2,3,283
35,9,9,-1,3,2,3,260
35,9,10,-1,3,2,3,304
35,10,1,16,-5,1,16,444
35,10,2,16,-5,2,-5,440
35,10,3,16,-5,1,16,276
35,10,4,16,-5,1,17,236
35,10,5,16,-5,1,15,272
35,10,6,16,-5,1,16,380
35,10,7,16,-5,1,17,268
35,10,8,16,-5,1,16,277
35,10,9,16,-5,1,16,300
35,10,10,16,-5,1,17,300
35,11,1,-5,7,1,-4,360
35,11,2,-5,7,2,8,253
35,11,3,-5,7,2,7,276
35,11,4,-5,7,2,7,236
35,11,5,-5,7,2,6,260
35,11,6,-5,7,2,7,288
35,11,7,-5,7,2,7,252
35,11,8,-5,7,2,7,276
35,11,9,-5,7,2,8,256
35,11,10,-5,7,2,6,256
35,12,1,10,-3,1,10,961
35,12,2,10,-3,2,-2,309
35,12,3,10,-3,1,9,284
35,12,4,10,-3,1,9,244
35,12,5,10,-3,1,10,252
35,12,6,10,-3,1,10,284
35,12,7,10,-3,1,11,276
35,12,8,10,-3,1,10,300
35,12,9,10,-3,1,12,316
35,12,10,10,-3,1,9,389
35,13,1,-3,-22,1,-3,300
35,13,2,-3,-22,2,-23,252
35,13,3,-3,-22,1,-2,373
35,13,4,-3,-22,1,-3,236
35,13,5,-3,-22,1,-4,268
35,13,6,-3,-22,1,-4,276
35,13,7,-3,-22,1,-2,276
35,13,8,-3,-22,1,-3,284
35,13,9,-3,-22,1,-3,312
35,13,10,-3,-22,1,-5,312
35,14,1,-10,0,2,1,1208
35,14,2,-10,0,1,-10,533
35,14,3,-10,0,2,-1,276
35,14,4,-10,0,1,-10,740
35,14,5,-10,0,2,0,352
35,14,6,-10,0,2,0,228
35,14,7,-10,0,2,0,232
35,14,8,-10,0,2,0,284
35,14,9,-10,0,2,-1,297
35,14,10,-10,0,2,2,300
35,15,1,16,-10,1,18,348
35,15,2,16,-10,2,-9,293
35,15,3,16,-10,1,17,468
35,15,4,16,-10,1,15,252
35,15,5,16,-10,1,15,248
35,15,6,16,-10,1,15,293
35,15,7,16,-10,1,16,292
35,15,8,16,-10,1,16,284
35,15,9,16,-10,1,16,268
35,15,10,16,-10,1,16,308
35,16,1,-1,0,1,0,356
35,16,2,-1,0,2,-2,416
35,16,3,-1,0,1,0,284
35,16,4,-1,0,1,-1,252
35,16,5,-1,0,1,0,260
35,16,6,-1,0,1,-3,284
35,16,7,-1,0,1,0,268
35,16,8,-1,0,2,-1,268
35,16,9,-1,0,1,-2,260
35,16,10,-1,0,1,-2,248
35,17,1,-4,8,1,-4,324
35,17,2,-4,8,2,5,372
35,17,3,-4,8,2,8,252
35,17,4,-4,8,2,5,261
35,17,5,-4,8,2,8,268
35,17,6,-4,8,2,9,260
35,17,7,-4,8,2,7,268
35,17,8,-4,8,2,7,257
35,17,9,-4,8,2,7,287
35,17,10,-4,8,2,6,275
35,18,1,7,4,1,7,346
35,18,2,7,4,2,4,240
35,18,3,7,4,1,7,277
35,18,4,7,4,1,9,237
35,18,5,7,4,1,7,259
35,18,6,7,4,1,8,267
35,18,7,7,4,1,7,277
35,18,8,7,4,1,8,261
35,18,9,7,4,1,6,1685
35,18,10,7,4,1,9,292
35,19,1,12,12,1,11,432
35,19,2,12,12,2,11,262
35,19,3,12,12,1,11,284
35,19,4,12,12,2,11,248
35,19,5,12,12,1,14,292
35,19,6,12,12,2,11,252
35,19,7,12,12,1,12,304
35,19,8,12,12,1,13,252
35,19,9,12,12,1,12,252
35,19,10,12,12,1,12,301
35,20,1,-17,-7,1,-17,724
35,20,2,-17,-7,2,-8,272
35,20,3,-17,-7,2,-7,316
35,20,4,-17,-7,2,-11,260
35,20,5,-17,-7,2,-6,276
35,20,6,-17,-7,2,-7,276
35,20,7,-17,-7,2,-6,276
35,20,8,-17,-7,2,-7,284
35,20,9,-17,-7,2,-7,316
35,20,10,-17,-7,2,-8,361
36,1,1,-10,7,2,7,2262
36,1,2,-10,7,2,6,871
36,1,3,-10,7,2,6,697
36,1,4,-10,7,1,-10,941
36,1,5,-10,7,2,7,591
36,1,6,-10,7,2,6,487
36,1,7,-10,7,2,6,463
36,1,8,-10,7,2,6,433
36,1,9,-10,7,2,7,482
36,1,10,-10,7,2,8,449
36,2,1,7,-6,1,7,1354
36,2,2,7,-6,1,7,481
36,2,3,7,-6,1,8,397
36,2,4,7,-6,1,6,366
36,2,5,7,-6,1,5,415
36,2,6,7,-6,1,6,393
36,2,7,7,-6,1,7,372
36,2,8,7,-6,1,8,395
36,2,9,7,-6,1,6,416
36,2,10,7,-6,1,5,411
36,3,1,0,-6,2,-8,895
36,3,2,0,-6,1,0,423
36,3,3,0,-6,1,-2,639
36,3,4,0,-6,2,-6,713
36,3,5,0,-6,1,0,420
36,3,6,0,-6,2,-4,443
36,3,7,0,-6,1,-1,528
36,3,8,0,-6,2,-5,425
36,3,9,0,-6,1,2,466
36,3,10,0,-6,1,0,708
36,4,1,4,-8,1,2,1470
36,4,2,4,-8,1,5,402
36,4,3,4,-8,1,5,400
36,4,4,4,-8,1,4,403
36,4,5,4,-8,1,3,389
36,4,6,4,-8,1,4,356
36,4,7,4,-8,1,6,373
36,4,8,4,-8,1,5,398
36,4,9,4,-8,1,4,384
36,4,10,4,-8,1,4,424
36,5,1,-1,-10,1,-1,1600
36,5,2,-1,-10,2,-10,356
36,5,3,-1,-10,1,-1,504
36,5,4,-1,-10,1,-1,413
36,5,5,-1,-10,1,-2,423
36,5,6,-1,-10,1,0,425
36,5,7,-1,-10,1,-2,427
36,5,8,-1,-10,1,-1,392
36,5,9,-1,-10,2,-13,431
36,5,10,-1,-10,1,0,815
36,6,1,4,-8,2,-7,999
36,6,2,4,-8,1,3,741
36,6,3,4,-8,1,5,373
36,6,4,4,-8,1,3,408
36,6,5,4,-8,1,4,398
36,6,6,4,-8,1,3,408
36,6,7,4,-8,1,4,418
36,6,8,4,-8,1,4,346
36,6,9,4,-8,1,4,347
36,6,10,4,-8,1,3,358
36,7,1,-8,3,1,-7,742
36,7,2,-8,3,2,3,363
36,7,3,-8,3,2,3,331
36,7,4,-8,3,2,4,360
36,7,5,-8,3,2,5,913
36,7,6,-8,3,2,5,398
36,7,7,-8,3,2,4,368
36,7,8,-8,3,2,1,379
36,7,9,-8,3,2,3,357
36,7,10,-8,3,2,1,353
36,8,1,-22,11,1,-23,856
36,8,2,-22,11,2,10,368
36,8,3,-22,11,2,11,359
36,8,4,-22,11,2,10,517
36,8,5,-22,11,2,11,1563
36,8,6,-22,11,2,12,441
36,8,7,-22,11,2,11,491
36,8,8,-22,11,2,12,405
36,8,9,-22,11,2,11,401
36,8,10,-22,11,2,11,383
36,9,1,4,-11,2,-9,970
36,9,2,4,-11,1,3,394
36,9,3,4,-11,1,4,390
36,9,4,4,-11,1,4,359
36,9,5,4,-11,1,4,415
36,9,6,4,-11,1,3,421
36,9,7,4,-11,1,3,404
36,9,8,4,-11,1,5,386
36,9,9,4,-11,1,3,416
36,9,10,4,-11,1,4,381
36,10,1,2,-4,2,-6,1290
36,10,2,2,-4,1,3,372
36,10,3,2,-4,1,1,369
36,10,4,2,-4,1,2,376
36,10,5,2,-4,1,2,393
36,10,6,2,-4,1,1,360
36,10,7,2,-4,1,3,412
36,10,8,2,-4,1,2,364
36,10,9,2,-4,1,3,382
36,10,10,2,-4,1,3,351
36,11,1,2,7,1,3,1324
36,11,2,2,7,1,2,344
36,11,3,2,7,1,4,359
36,11,4,2,7,1,1,312
36,11,5,2,7,1,1,366
36,11,6,2,7,1,1,333
36,11,7,2,7,1,1,367
36,11,8,2,7,1,2,366
36,11,9,2,7,1,3,315
36,11,10,2,7,1,1,358
36,12,1,-5,-11,2,-10,628
36,12,2,-5,-11,1,-6,959
36,12,3,-5,-11,2,-8,453
36,12,4,-5,-11,1,-5,329
36,12,5,-5,-11,1,-5,332
36,12,6,-5,-11,1,-4,468
36,12,7,-5,-11,1,-5,336
36,12,8,-5,-11,1,-5,377
36,12,9,-5,-11,2,-10,368
36,12,10,-5,-11,1,-4,407
36,13,1,11,-17,1,10,841
36,13,2,11,-17,1,10,381
36,13,3,11,-17,1,11,390
36,13,4,11,-17,1,12,376
36,13,5,11,-17,1,11,369
36,13,6,11,-17,1,11,343
36,13,7,11,-17,1,10,371
36,13,8,11,-17,1,10,387
36,13,9,11,-17,1,11,509
36,13,10,11,-17,1,11,362
36,14,1,0,-3,2,-4,1458
36,14,2,0,-3,1,2,406
36,14,3,0,-3,1,-1,384
36,14,4,0,-3,2,-3,375
36,14,5,0,-3,1,1,355
36,14,6,0,-3,1,1,374
36,14,7,0,-3,1,-1,357
36,14,8,0,-3,1,0,354
36,14,9,0,-3,1,-1,336
36,14,10,0,-3,1,-1,1218
36,15,1,9,-5,2,-4,681
36,15,2,9,-5,1,9,363
36,15,3,9,-5,1,9,378
36,15,4,9,-5,1,8,363
36,15,5,9,-5,1,8,314
36,15,6,9,-5,1,10,417
36,15,7,9,-5,1,11,353
36,15,8,9,-5,1,10,387
36,15,9,9,-5,1,9,353
36,15,10,9,-5,1,8,309
36,16,1,12,8,2,6,541
36,16,2,12,8,2,6,361
36,16,3,12,8,2,7,335
36,16,4,12,8,2,8,350
36,16,5,12,8,2,9,375
36,16,6,12,8,2,7,365
36,16,7,12,8,2,10,355
36,16,8,12,8,2,8,399
36,16,9,12,8,2,8,350
36,16,10,12,8,2,7,338
36,17,1,6,7,1,6,637
36,17,2,6,7,1,7,337
36,17,3,6,7,1,7,338
36,17,4,6,7,1,6,318
36,17,5,6,7,1,5,330
36,17,6,6,7,1,6,342
36,17,7,6,7,1,4,301
36,17,8,6,7,1,7,326
36,17,9,6,7,1,9,382
36,17,10,6,7,1,6,333
36,18,1,9,-1,1,9,995
36,18,2,9,-1,1,9,314
36,18,3,9,-1,1,8,369
36,18,4,9,-1,1,8,319
36,18,5,9,-1,1,9,369
36,18,6,9,-1,1,9,391
36,18,7,9,-1,1,9,1209
36,18,8,9,-1,1,11,315
36,18,9,9,-1,1,9,377
36,18,10,9,-1,1,9,352
36,19,1,-8,11,2,12,580
36,19,2,-8,11,2,10,344
36,19,3,-8,11,2,10,378
36,19,4,-8,11,2,10,376
36,19,5,-8,11,2,10,376
36,19,6,-8,11,2,11,378
36,19,7,-8,11,2,11,367
36,19,8,-8,11,2,10,421
36,19,9,-8,11,2,11,374
36,19,10,-8,11,2,12,348
36,20,1,-16,3,2,3,771
36,20,2,-16,3,2,2,312
36,20,3,-16,3,2,3,345
36,20,4,-16,3,2,3,353
36,20,5,-16,3,2,3,350
36,20,6,-16,3,2,3,374
36,20,7,-16,3,2,3,333
36,20,8,-16,3,2,3,343
36,20,9,-16,3,2,3,1209
36,20,10,-16,3,2,2,386
37,1,1,2,-10,2,-10,1609
37,1,2,2,-10,2,-9,590
37,1,3,2,-10,1,2,735
37,1,4,2,-10,1,3,399
37,1,5,2,-10,1,1,407
37,1,6,2,-10,1,3,359
37,1,7,2,-10,1,3,1161
37,1,8,2,-10,1,3,511
37,1,9,2,-10,1,2,391
37,1,10,2,-10,1,2,343
37,2,1,1,3,1,3,736
37,2,2,1,3,1,0,344
37,2,3,1,3,1,2,367
37,2,4,1,3,1,1,383
37,2,5,1,3,2,3,375
37,2,6,1,3,2,3,335
37,2,7,1,3,2,3,351
37,2,8,1,3,2,3,359
37,2,9,1,3,2,2,384
37,2,10,1,3,2,3,368
37,3,1,5,-8,2,-8,456
37,3,2,5,-8,1,5,455
37,3,3,5,-8,1,5,384
37,3,4,5,-8,1,6,367
37,3,5,5,-8,1,5,343
37,3,6,5,-8,1,6,384
37,3,7,5,-8,1,5,343
37,3,8,5,-8,1,5,375
37,3,9,5,-8,1,6,376
37,3,10,5,-8,1,5,398
37,4,1,2,14,1,2,440
37,4,2,2,14,1,3,352
37,4,3,2,14,1,1,336
37,4,4,2,14,2,15,431
37,4,5,2,14,2,14,327
37,4,6,2,14,2,15,369
37,4,7,2,14,2,13,375
37,4,8,2,14,2,13,383
37,4,9,2,14,2,15,384
37,4,10,2,14,2,12,360
37,5,1,-14,4,2,3,577
37,5,2,-14,4,2,6,375
37,5,3,-14,4,2,4,598
37,5,4,-14,4,2,2,375
37,5,5,-14,4,1,-13,672
37,5,6,-14,4,2,2,368
37,5,7,-14,4,2,6,359
37,5,8,-14,4,2,4,384
37,5,9,-14,4,2,5,375
37,5,10,-14,4,2,3,390
37,6,1,3,-10,2,-11,448
37,6,2,3,-10,1,3,455
37,6,3,3,-10,1,3,368
37,6,4,3,-10,1,3,392
37,6,5,3,-10,1,3,391
37,6,6,3,-10,1,4,383
37,6,7,3,-10,1,4,415
37,6,8,3,-10,1,2,441
37,6,9,3,-10,1,4,368
37,6,10,3,-10,1,2,712
37,7,1,-8,-6,1,-7,432
37,7,2,-8,-6,2,-5,368
37,7,3,-8,-6,1,-9,608
37,7,4,-8,-6,2,-8,335
37,7,5,-8,-6,2,-6,375
37,7,6,-8,-6,1,-8,432
37,7,7,-8,-6,2,-5,416
37,7,8,-8,-6,2,-6,375
37,7,9,-8,-6,2,-6,391
37,7,10,-8,-6,2,-5,431
37,8,1,-5,-8,2,-9,431
37,8,2,-5,-8,1,-4,454
37,8,3,-5,-8,1,-5,368
37,8,4,-5,-8,1,-4,375
37,8,5,-5,-8,1,-5,487
37,8,6,-5,-8,1,-6,496
37,8,7,-5,-8,1,-6,383
37,8,8,-5,-8,1,-4,391
37,8,9,-5,-8,1,-5,400
37,8,10,-5,-8,1,-5,424
37,9,1,6,-9,1,5,584
37,9,2,6,-9,1,8,368
37,9,3,6,-9,1,8,368
37,9,4,6,-9,1,7,408
37,9,5,6,-9,2,-8,463
37,9,6,6,-9,1,6,393
37,9,7,6,-9,1,5,400
37,9,8,6,-9,1,7,351
37,9,9,6,-9,1,6,376
37,9,10,6,-9,1,4,343
37,10,1,-1,6,1,-2,448
37,10,2,-1,6,2,6,679
37,10,3,-1,6,2,5,335
37,10,4,-1,6,2,4,392
37,10,5,-1,6,2,5,368
37,10,6,-1,6,2,5,375
37,10,7,-1,6,2,5,385
37,10,8,-1,6,2,7,383
37,10,9,-1,6,2,5,392
37,10,10,-1,6,2,4,407
37,11,1,8,4,2,6,560
37,11,2,8,4,2,4,352
37,11,3,8,4,1,7,463
37,11,4,8,4,1,9,384
37,11,5,8,4,1,9,368
37,11,6,8,4,1,8,440
37,11,7,8,4,1,7,375
37,11,8,8,4,1,6,383
37,11,9,8,4,1,7,375
37,11,10,8,4,1,8,376
37,12,1,-6,-9,1,-7,456
37,12,2,-6,-9,2,-9,608
37,12,3,-6,-9,1,-6,488
37,12,4,-6,-9,1,-6,343
37,12,5,-6,-9,1,-5,384
37,12,6,-6,-9,1,-5,416
37,12,7,-6,-9,1,-5,2418
37,12,8,-6,-9,1,-8,383
37,12,9,-6,-9,1,-5,360
37,12,10,-6,-9,1,-6,335
37,13,1,-5,10,1,-4,488
37,13,2,-5,10,2,9,288
37,13,3,-5,10,2,11,319
37,13,4,-5,10,2,10,304
37,13,5,-5,10,2,10,319
37,13,6,-5,10,2,11,319
37,13,7,-5,10,2,11,272
37,13,8,-5,10,2,8,295
37,13,9,-5,10,2,10,311
37,13,10,-5,10,2,9,312
37,14,1,-15,4,2,4,505
37,14,2,-15,4,1,-15,567
37,14,3,-15,4,2,1,295
37,14,4,-15,4,2,6,272
37,14,5,-15,4,2,5,303
37,14,6,-15,4,2,3,289
37,14,7,-15,4,2,5,263
37,14,8,-15,4,2,4,287
37,14,9,-15,4,2,4,280
37,14,10,-15,4,2,4,296
37,15,1,9,-4,2,-4,399
37,15,2,9,-4,1,9,287
37,15,3,9,-4,1,9,320
37,15,4,9,-4,1,9,320
37,15,5,9,-4,1,9,316
37,15,6,9,-4,1,9,312
37,15,7,9,-4,1,9,320
37,15,8,9,-4,1,7,288
37,15,9,9,-4,1,10,391
37,15,10,9,-4,1,8,344
37,16,1,1,-10,1,1,504
37,16,2,1,-10,2,-10,273
37,16,3,1,-10,1,0,351
37,16,4,1,-10,1,0,440
37,16,5,1,-10,1,1,279
37,16,6,1,-10,1,1,264
37,16,7,1,-10,1,2,263
37,16,8,1,-10,1,2,303
37,16,9,1,-10,1,1,288
37,16,10,1,-10,1,0,287
37,17,1,10,-12,1,8,464
37,17,2,10,-12,1,11,264
37,17,3,10,-12,2,-12,463
37,17,4,10,-12,1,8,295
37,17,5,10,-12,1,9,279
37,17,6,10,-12,1,10,279
37,17,7,10,-12,1,12,288
37,17,8,10,-12,1,9,263
37,17,9,10,-12,1,10,295
37,17,10,10,-12,1,10,326
37,18,1,-4,-9,1,-3,327
37,18,2,-4,-9,2,-9,335
37,18,3,-4,-9,1,-3,328
37,18,4,-4,-9,1,-4,295
37,18,5,-4,-9,1,-5,288
37,18,6,-4,-9,1,-3,311
37,18,7,-4,-9,1,-5,280
37,18,8,-4,-9,1,-4,304
37,18,9,-4,-9,1,-4,295
37,18,10,-4,-9,1,-5,319
37,19,1,2,-13,1,0,384
37,19,2,2,-13,2,-14,335
37,19,3,2,-13,1,3,335
37,19,4,2,-13,1,2,271
37,19,5,2,-13,1,1,288
37,19,6,2,-13,1,2,320
37,19,7,2,-13,1,2,311
37,19,8,2,-13,1,2,304
37,19,9,2,-13,1,2,344
37,19,10,2,-13,1,1,319
37,20,1,13,-2,1,14,488
37,20,2,13,-2,1,12,329
37,20,3,13,-2,1,14,343
37,20,4,13,-2,1,13,358
37,20,5,13,-2,1,11,312
37,20,6,13,-2,1,14,334
37,20,7,13,-2,1,14,359
37,20,8,13,-2,1,13,344
37,20,9,13,-2,1,15,327
37,20,10,13,-2,1,13,353
38,1,1,8,-6,1,8,3078
38,1,2,8,-6,1,7,4053
38,1,3,8,-6,2,-7,1413
38,1,4,8,-6,2,-6,1405
38,1,5,8,-6,1,7,1333
38,1,6,8,-6,1,7,1193
38,1,7,8,-6,1,8,925
38,1,8,8,-6,1,9,933
38,1,9,8,-6,1,10,981
38,1,10,8,-6,1,8,1098
38,2,1,1,-4,2,-3,2716
38,2,2,1,-4,1,-1,627
38,2,3,1,-4,2,-5,753
38,2,4,1,-4,1,1,565
38,2,5,1,-4,1,1,799
38,2,6,1,-4,1,0,775
38,2,7,1,-4,1,2,786
38,2,8,1,-4,1,0,722
38,2,9,1,-4,1,0,675
38,2,10,1,-4,1,2,618
38,3,1,1,5,1,1,2716
38,3,2,1,5,2,4,1161
38,3,3,1,5,2,4,587
38,3,4,1,5,2,3,664
38,3,5,1,5,2,4,597
38,3,6,1,5,2,5,635
38,3,7,1,5,2,4,603
38,3,8,1,5,2,7,643
38,3,9,1,5,2,4,705
38,3,10,1,5,2,6,673
38,4,1,-1,12,1,-2,1846
38,4,2,-1,12,2,13,509
38,4,3,-1,12,2,13,635
38,4,4,-1,12,2,14,518
38,4,5,-1,12,2,13,501
38,4,6,-1,12,2,12,501
38,4,7,-1,12,2,12,517
38,4,8,-1,12,2,12,493
38,4,9,-1,12,2,12,484
38,4,10,-1,12,2,13,486
38,5,1,-4,11,1,-5,1304
38,5,2,-4,11,2,11,423
38,5,3,-4,11,2,10,439
38,5,4,-4,11,2,10,429
38,5,5,-4,11,2,10,413
38,5,6,-4,11,2,11,455
38,5,7,-4,11,2,10,424
38,5,8,-4,11,2,11,439
38,5,9,-4,11,2,12,471
38,5,10,-4,11,2,11,487
38,6,1,-14,11,2,10,2095
38,6,2,-14,11,2,9,431
38,6,3,-14,11,2,12,478
38,6,4,-14,11,2,13,478
38,6,5,-14,11,2,12,477
38,6,6,-14,11,2,10,479
38,6,7,-14,11,2,9,494
38,6,8,-14,11,2,10,475
38,6,9,-14,11,2,11,469
38,6,10,-14,11,2,11,471
38,7,1,-1,1,1,-1,1192
38,7,2,-1,1,2,0,453
38,7,3,-1,1,2,1,454
38,7,4,-1,1,2,-1,454
38,7,5,-1,1,2,0,642
38,7,6,-1,1,2,0,445
38,7,7,-1,1,2,0,454
38,7,8,-1,1,2,0,517
38,7,9,-1,1,2,0,597
38,7,10,-1,1,2,0,605
38,8,1,-7,11,1,-7,1124
38,8,2,-7,11,2,10,480
38,8,3,-7,11,2,13,431
38,8,4,-7,11,2,11,447
38,8,5,-7,11,2,12,472
38,8,6,-7,11,2,11,470
38,8,7,-7,11,2,10,465
38,8,8,-7,11,2,10,469
38,8,9,-7,11,2,10,495
38,8,10,-7,11,2,10,501
38,9,1,14,9,1,16,1152
38,9,2,14,9,1,14,383
38,9,3,14,9,1,14,431
38,9,4,14,9,1,13,439
38,9,5,14,9,1,13,447
38,9,6,14,9,1,13,464
38,9,7,14,9,1,14,461
38,9,8,14,9,1,14,499
38,9,9,14,9,1,14,510
38,9,10,14,9,1,14,517
38,10,1,-3,-4,1,-3,800
38,10,2,-3,-4,2,-2,431
38,10,3,-3,-4,1,-2,464
